left,top,right,bottom,id
-70.0000000000000000,-16.0000000000000000,-69.0000000000000000,-17.0000000000000000,"5542"
-70.0000000000000000,-17.0000000000000000,-69.0000000000000000,-18.0000000000000000,"5543"
-70.0000000000000000,-18.0000000000000000,-69.0000000000000000,-19.0000000000000000,"5544"
-69.0000000000000000,20.0000000000000000,-68.0000000000000000,19.0000000000000000,"5556"
-69.0000000000000000,19.0000000000000000,-68.0000000000000000,18.0000000000000000,"5557"
-69.0000000000000000,13.0000000000000000,-68.0000000000000000,12.0000000000000000,"5563"
-69.0000000000000000,12.0000000000000000,-68.0000000000000000,11.0000000000000000,"5564"
-69.0000000000000000,11.0000000000000000,-68.0000000000000000,10.0000000000000000,"5565"
-69.0000000000000000,10.0000000000000000,-68.0000000000000000,9.0000000000000000,"5566"
-69.0000000000000000,9.0000000000000000,-68.0000000000000000,8.0000000000000000,"5567"
-69.0000000000000000,8.0000000000000000,-68.0000000000000000,7.0000000000000000,"5568"
-69.0000000000000000,7.0000000000000000,-68.0000000000000000,6.0000000000000000,"5569"
-69.0000000000000000,6.0000000000000000,-68.0000000000000000,5.0000000000000000,"5570"
-69.0000000000000000,5.0000000000000000,-68.0000000000000000,4.0000000000000000,"5571"
-69.0000000000000000,4.0000000000000000,-68.0000000000000000,3.0000000000000000,"5572"
-69.0000000000000000,3.0000000000000000,-68.0000000000000000,2.0000000000000000,"5573"
-69.0000000000000000,2.0000000000000000,-68.0000000000000000,1.0000000000000000,"5574"
-69.0000000000000000,1.0000000000000000,-68.0000000000000000,0.0000000000000000,"5575"
-69.0000000000000000,0.0000000000000000,-68.0000000000000000,-1.0000000000000000,"5576"
-69.0000000000000000,-1.0000000000000000,-68.0000000000000000,-2.0000000000000000,"5577"
-69.0000000000000000,-2.0000000000000000,-68.0000000000000000,-3.0000000000000000,"5578"
-69.0000000000000000,-3.0000000000000000,-68.0000000000000000,-4.0000000000000000,"5579"
-69.0000000000000000,-4.0000000000000000,-68.0000000000000000,-5.0000000000000000,"5580"
-69.0000000000000000,-5.0000000000000000,-68.0000000000000000,-6.0000000000000000,"5581"
-69.0000000000000000,-6.0000000000000000,-68.0000000000000000,-7.0000000000000000,"5582"
-69.0000000000000000,-7.0000000000000000,-68.0000000000000000,-8.0000000000000000,"5583"
-69.0000000000000000,-8.0000000000000000,-68.0000000000000000,-9.0000000000000000,"5584"
-69.0000000000000000,-9.0000000000000000,-68.0000000000000000,-10.0000000000000000,"5585"
-69.0000000000000000,-10.0000000000000000,-68.0000000000000000,-11.0000000000000000,"5586"
-69.0000000000000000,-11.0000000000000000,-68.0000000000000000,-12.0000000000000000,"5587"
-69.0000000000000000,-12.0000000000000000,-68.0000000000000000,-13.0000000000000000,"5588"
-69.0000000000000000,-13.0000000000000000,-68.0000000000000000,-14.0000000000000000,"5589"
-69.0000000000000000,-14.0000000000000000,-68.0000000000000000,-15.0000000000000000,"5590"
-69.0000000000000000,-15.0000000000000000,-68.0000000000000000,-16.0000000000000000,"5591"
-69.0000000000000000,-16.0000000000000000,-68.0000000000000000,-17.0000000000000000,"5592"
-69.0000000000000000,-17.0000000000000000,-68.0000000000000000,-18.0000000000000000,"5593"
-69.0000000000000000,-18.0000000000000000,-68.0000000000000000,-19.0000000000000000,"5594"
-69.0000000000000000,-19.0000000000000000,-68.0000000000000000,-20.0000000000000000,"5595"
-69.0000000000000000,-20.0000000000000000,-68.0000000000000000,-21.0000000000000000,"5596"
-69.0000000000000000,-21.0000000000000000,-68.0000000000000000,-22.0000000000000000,"5597"
-69.0000000000000000,-22.0000000000000000,-68.0000000000000000,-23.0000000000000000,"5598"
-69.0000000000000000,-24.0000000000000000,-68.0000000000000000,-25.0000000000000000,"5600"
-68.0000000000000000,19.0000000000000000,-67.0000000000000000,18.0000000000000000,"5607"
-68.0000000000000000,18.0000000000000000,-67.0000000000000000,17.0000000000000000,"5608"
-68.0000000000000000,11.0000000000000000,-67.0000000000000000,10.0000000000000000,"5615"
-68.0000000000000000,10.0000000000000000,-67.0000000000000000,9.0000000000000000,"5616"
-68.0000000000000000,9.0000000000000000,-67.0000000000000000,8.0000000000000000,"5617"
-68.0000000000000000,8.0000000000000000,-67.0000000000000000,7.0000000000000000,"5618"
-68.0000000000000000,7.0000000000000000,-67.0000000000000000,6.0000000000000000,"5619"
-68.0000000000000000,6.0000000000000000,-67.0000000000000000,5.0000000000000000,"5620"
-68.0000000000000000,5.0000000000000000,-67.0000000000000000,4.0000000000000000,"5621"
-68.0000000000000000,4.0000000000000000,-67.0000000000000000,3.0000000000000000,"5622"
-68.0000000000000000,3.0000000000000000,-67.0000000000000000,2.0000000000000000,"5623"
-68.0000000000000000,2.0000000000000000,-67.0000000000000000,1.0000000000000000,"5624"
-68.0000000000000000,1.0000000000000000,-67.0000000000000000,0.0000000000000000,"5625"
-68.0000000000000000,0.0000000000000000,-67.0000000000000000,-1.0000000000000000,"5626"
-68.0000000000000000,-1.0000000000000000,-67.0000000000000000,-2.0000000000000000,"5627"
-68.0000000000000000,-2.0000000000000000,-67.0000000000000000,-3.0000000000000000,"5628"
-68.0000000000000000,-3.0000000000000000,-67.0000000000000000,-4.0000000000000000,"5629"
-68.0000000000000000,-4.0000000000000000,-67.0000000000000000,-5.0000000000000000,"5630"
-68.0000000000000000,-5.0000000000000000,-67.0000000000000000,-6.0000000000000000,"5631"
-68.0000000000000000,-6.0000000000000000,-67.0000000000000000,-7.0000000000000000,"5632"
-68.0000000000000000,-7.0000000000000000,-67.0000000000000000,-8.0000000000000000,"5633"
-68.0000000000000000,-8.0000000000000000,-67.0000000000000000,-9.0000000000000000,"5634"
-68.0000000000000000,-9.0000000000000000,-67.0000000000000000,-10.0000000000000000,"5635"
-68.0000000000000000,-10.0000000000000000,-67.0000000000000000,-11.0000000000000000,"5636"
-68.0000000000000000,-11.0000000000000000,-67.0000000000000000,-12.0000000000000000,"5637"
-68.0000000000000000,-12.0000000000000000,-67.0000000000000000,-13.0000000000000000,"5638"
-68.0000000000000000,-13.0000000000000000,-67.0000000000000000,-14.0000000000000000,"5639"
-68.0000000000000000,-14.0000000000000000,-67.0000000000000000,-15.0000000000000000,"5640"
-68.0000000000000000,-15.0000000000000000,-67.0000000000000000,-16.0000000000000000,"5641"
-68.0000000000000000,-16.0000000000000000,-67.0000000000000000,-17.0000000000000000,"5642"
-68.0000000000000000,-17.0000000000000000,-67.0000000000000000,-18.0000000000000000,"5643"
-68.0000000000000000,-18.0000000000000000,-67.0000000000000000,-19.0000000000000000,"5644"
-68.0000000000000000,-19.0000000000000000,-67.0000000000000000,-20.0000000000000000,"5645"
-68.0000000000000000,-20.0000000000000000,-67.0000000000000000,-21.0000000000000000,"5646"
-68.0000000000000000,-21.0000000000000000,-67.0000000000000000,-22.0000000000000000,"5647"
-68.0000000000000000,-22.0000000000000000,-67.0000000000000000,-23.0000000000000000,"5648"
-68.0000000000000000,-23.0000000000000000,-67.0000000000000000,-24.0000000000000000,"5649"
-68.0000000000000000,-24.0000000000000000,-67.0000000000000000,-25.0000000000000000,"5650"
-67.0000000000000000,19.0000000000000000,-66.0000000000000000,18.0000000000000000,"5657"
-67.0000000000000000,18.0000000000000000,-66.0000000000000000,17.0000000000000000,"5658"
-67.0000000000000000,12.0000000000000000,-66.0000000000000000,11.0000000000000000,"5664"
-67.0000000000000000,11.0000000000000000,-66.0000000000000000,10.0000000000000000,"5665"
-67.0000000000000000,10.0000000000000000,-66.0000000000000000,9.0000000000000000,"5666"
-67.0000000000000000,9.0000000000000000,-66.0000000000000000,8.0000000000000000,"5667"
-67.0000000000000000,8.0000000000000000,-66.0000000000000000,7.0000000000000000,"5668"
-67.0000000000000000,7.0000000000000000,-66.0000000000000000,6.0000000000000000,"5669"
-67.0000000000000000,6.0000000000000000,-66.0000000000000000,5.0000000000000000,"5670"
-67.0000000000000000,5.0000000000000000,-66.0000000000000000,4.0000000000000000,"5671"
-67.0000000000000000,4.0000000000000000,-66.0000000000000000,3.0000000000000000,"5672"
-67.0000000000000000,3.0000000000000000,-66.0000000000000000,2.0000000000000000,"5673"
-67.0000000000000000,2.0000000000000000,-66.0000000000000000,1.0000000000000000,"5674"
-67.0000000000000000,1.0000000000000000,-66.0000000000000000,0.0000000000000000,"5675"
-67.0000000000000000,0.0000000000000000,-66.0000000000000000,-1.0000000000000000,"5676"
-67.0000000000000000,-1.0000000000000000,-66.0000000000000000,-2.0000000000000000,"5677"
-67.0000000000000000,-2.0000000000000000,-66.0000000000000000,-3.0000000000000000,"5678"
-67.0000000000000000,-3.0000000000000000,-66.0000000000000000,-4.0000000000000000,"5679"
-67.0000000000000000,-4.0000000000000000,-66.0000000000000000,-5.0000000000000000,"5680"
-67.0000000000000000,-5.0000000000000000,-66.0000000000000000,-6.0000000000000000,"5681"
-67.0000000000000000,-6.0000000000000000,-66.0000000000000000,-7.0000000000000000,"5682"
-67.0000000000000000,-7.0000000000000000,-66.0000000000000000,-8.0000000000000000,"5683"
-67.0000000000000000,-8.0000000000000000,-66.0000000000000000,-9.0000000000000000,"5684"
-67.0000000000000000,-9.0000000000000000,-66.0000000000000000,-10.0000000000000000,"5685"
-67.0000000000000000,-10.0000000000000000,-66.0000000000000000,-11.0000000000000000,"5686"
-67.0000000000000000,-11.0000000000000000,-66.0000000000000000,-12.0000000000000000,"5687"
-67.0000000000000000,-12.0000000000000000,-66.0000000000000000,-13.0000000000000000,"5688"
-67.0000000000000000,-13.0000000000000000,-66.0000000000000000,-14.0000000000000000,"5689"
-67.0000000000000000,-14.0000000000000000,-66.0000000000000000,-15.0000000000000000,"5690"
-67.0000000000000000,-15.0000000000000000,-66.0000000000000000,-16.0000000000000000,"5691"
-67.0000000000000000,-16.0000000000000000,-66.0000000000000000,-17.0000000000000000,"5692"
-67.0000000000000000,-17.0000000000000000,-66.0000000000000000,-18.0000000000000000,"5693"
-67.0000000000000000,-18.0000000000000000,-66.0000000000000000,-19.0000000000000000,"5694"
-67.0000000000000000,-19.0000000000000000,-66.0000000000000000,-20.0000000000000000,"5695"
-67.0000000000000000,-20.0000000000000000,-66.0000000000000000,-21.0000000000000000,"5696"
-67.0000000000000000,-21.0000000000000000,-66.0000000000000000,-22.0000000000000000,"5697"
-67.0000000000000000,-22.0000000000000000,-66.0000000000000000,-23.0000000000000000,"5698"
-67.0000000000000000,-23.0000000000000000,-66.0000000000000000,-24.0000000000000000,"5699"
-67.0000000000000000,-24.0000000000000000,-66.0000000000000000,-25.0000000000000000,"5700"
-66.0000000000000000,19.0000000000000000,-65.0000000000000000,18.0000000000000000,"5707"
-66.0000000000000000,18.0000000000000000,-65.0000000000000000,17.0000000000000000,"5708"
-66.0000000000000000,11.0000000000000000,-65.0000000000000000,10.0000000000000000,"5715"
-66.0000000000000000,10.0000000000000000,-65.0000000000000000,9.0000000000000000,"5716"
-66.0000000000000000,9.0000000000000000,-65.0000000000000000,8.0000000000000000,"5717"
-66.0000000000000000,8.0000000000000000,-65.0000000000000000,7.0000000000000000,"5718"
-66.0000000000000000,7.0000000000000000,-65.0000000000000000,6.0000000000000000,"5719"
-66.0000000000000000,6.0000000000000000,-65.0000000000000000,5.0000000000000000,"5720"
-66.0000000000000000,5.0000000000000000,-65.0000000000000000,4.0000000000000000,"5721"
-66.0000000000000000,4.0000000000000000,-65.0000000000000000,3.0000000000000000,"5722"
-66.0000000000000000,3.0000000000000000,-65.0000000000000000,2.0000000000000000,"5723"
-66.0000000000000000,2.0000000000000000,-65.0000000000000000,1.0000000000000000,"5724"
-66.0000000000000000,1.0000000000000000,-65.0000000000000000,0.0000000000000000,"5725"
-66.0000000000000000,0.0000000000000000,-65.0000000000000000,-1.0000000000000000,"5726"
-66.0000000000000000,-1.0000000000000000,-65.0000000000000000,-2.0000000000000000,"5727"
-66.0000000000000000,-2.0000000000000000,-65.0000000000000000,-3.0000000000000000,"5728"
-66.0000000000000000,-3.0000000000000000,-65.0000000000000000,-4.0000000000000000,"5729"
-66.0000000000000000,-4.0000000000000000,-65.0000000000000000,-5.0000000000000000,"5730"
-66.0000000000000000,-5.0000000000000000,-65.0000000000000000,-6.0000000000000000,"5731"
-66.0000000000000000,-6.0000000000000000,-65.0000000000000000,-7.0000000000000000,"5732"
-66.0000000000000000,-7.0000000000000000,-65.0000000000000000,-8.0000000000000000,"5733"
-66.0000000000000000,-8.0000000000000000,-65.0000000000000000,-9.0000000000000000,"5734"
-66.0000000000000000,-9.0000000000000000,-65.0000000000000000,-10.0000000000000000,"5735"
-66.0000000000000000,-10.0000000000000000,-65.0000000000000000,-11.0000000000000000,"5736"
-66.0000000000000000,-11.0000000000000000,-65.0000000000000000,-12.0000000000000000,"5737"
-66.0000000000000000,-12.0000000000000000,-65.0000000000000000,-13.0000000000000000,"5738"
-66.0000000000000000,-13.0000000000000000,-65.0000000000000000,-14.0000000000000000,"5739"
-66.0000000000000000,-14.0000000000000000,-65.0000000000000000,-15.0000000000000000,"5740"
-66.0000000000000000,-15.0000000000000000,-65.0000000000000000,-16.0000000000000000,"5741"
-66.0000000000000000,-16.0000000000000000,-65.0000000000000000,-17.0000000000000000,"5742"
-66.0000000000000000,-17.0000000000000000,-65.0000000000000000,-18.0000000000000000,"5743"
-66.0000000000000000,-18.0000000000000000,-65.0000000000000000,-19.0000000000000000,"5744"
-66.0000000000000000,-19.0000000000000000,-65.0000000000000000,-20.0000000000000000,"5745"
-66.0000000000000000,-20.0000000000000000,-65.0000000000000000,-21.0000000000000000,"5746"
-66.0000000000000000,-21.0000000000000000,-65.0000000000000000,-22.0000000000000000,"5747"
-66.0000000000000000,-22.0000000000000000,-65.0000000000000000,-23.0000000000000000,"5748"
-66.0000000000000000,-23.0000000000000000,-65.0000000000000000,-24.0000000000000000,"5749"
-66.0000000000000000,-24.0000000000000000,-65.0000000000000000,-25.0000000000000000,"5750"
-65.0000000000000000,19.0000000000000000,-64.0000000000000000,18.0000000000000000,"5757"
-65.0000000000000000,18.0000000000000000,-64.0000000000000000,17.0000000000000000,"5758"
-65.0000000000000000,12.0000000000000000,-64.0000000000000000,11.0000000000000000,"5764"
-65.0000000000000000,11.0000000000000000,-64.0000000000000000,10.0000000000000000,"5765"
-65.0000000000000000,10.0000000000000000,-64.0000000000000000,9.0000000000000000,"5766"
-65.0000000000000000,9.0000000000000000,-64.0000000000000000,8.0000000000000000,"5767"
-65.0000000000000000,8.0000000000000000,-64.0000000000000000,7.0000000000000000,"5768"
-65.0000000000000000,7.0000000000000000,-64.0000000000000000,6.0000000000000000,"5769"
-65.0000000000000000,6.0000000000000000,-64.0000000000000000,5.0000000000000000,"5770"
-65.0000000000000000,5.0000000000000000,-64.0000000000000000,4.0000000000000000,"5771"
-65.0000000000000000,4.0000000000000000,-64.0000000000000000,3.0000000000000000,"5772"
-65.0000000000000000,3.0000000000000000,-64.0000000000000000,2.0000000000000000,"5773"
-65.0000000000000000,2.0000000000000000,-64.0000000000000000,1.0000000000000000,"5774"
-65.0000000000000000,1.0000000000000000,-64.0000000000000000,0.0000000000000000,"5775"
-65.0000000000000000,0.0000000000000000,-64.0000000000000000,-1.0000000000000000,"5776"
-65.0000000000000000,-1.0000000000000000,-64.0000000000000000,-2.0000000000000000,"5777"
-65.0000000000000000,-2.0000000000000000,-64.0000000000000000,-3.0000000000000000,"5778"
-65.0000000000000000,-3.0000000000000000,-64.0000000000000000,-4.0000000000000000,"5779"
-65.0000000000000000,-4.0000000000000000,-64.0000000000000000,-5.0000000000000000,"5780"
-65.0000000000000000,-5.0000000000000000,-64.0000000000000000,-6.0000000000000000,"5781"
-65.0000000000000000,-6.0000000000000000,-64.0000000000000000,-7.0000000000000000,"5782"
-65.0000000000000000,-7.0000000000000000,-64.0000000000000000,-8.0000000000000000,"5783"
-65.0000000000000000,-8.0000000000000000,-64.0000000000000000,-9.0000000000000000,"5784"
-65.0000000000000000,-9.0000000000000000,-64.0000000000000000,-10.0000000000000000,"5785"
-65.0000000000000000,-10.0000000000000000,-64.0000000000000000,-11.0000000000000000,"5786"
-65.0000000000000000,-11.0000000000000000,-64.0000000000000000,-12.0000000000000000,"5787"
-65.0000000000000000,-12.0000000000000000,-64.0000000000000000,-13.0000000000000000,"5788"
-65.0000000000000000,-13.0000000000000000,-64.0000000000000000,-14.0000000000000000,"5789"
-65.0000000000000000,-14.0000000000000000,-64.0000000000000000,-15.0000000000000000,"5790"
-65.0000000000000000,-15.0000000000000000,-64.0000000000000000,-16.0000000000000000,"5791"
-65.0000000000000000,-16.0000000000000000,-64.0000000000000000,-17.0000000000000000,"5792"
-65.0000000000000000,-17.0000000000000000,-64.0000000000000000,-18.0000000000000000,"5793"
-65.0000000000000000,-18.0000000000000000,-64.0000000000000000,-19.0000000000000000,"5794"
-65.0000000000000000,-19.0000000000000000,-64.0000000000000000,-20.0000000000000000,"5795"
-65.0000000000000000,-20.0000000000000000,-64.0000000000000000,-21.0000000000000000,"5796"
-65.0000000000000000,-21.0000000000000000,-64.0000000000000000,-22.0000000000000000,"5797"
-65.0000000000000000,-22.0000000000000000,-64.0000000000000000,-23.0000000000000000,"5798"
-65.0000000000000000,-23.0000000000000000,-64.0000000000000000,-24.0000000000000000,"5799"
-65.0000000000000000,-24.0000000000000000,-64.0000000000000000,-25.0000000000000000,"5800"
-64.0000000000000000,19.0000000000000000,-63.0000000000000000,18.0000000000000000,"5807"
-64.0000000000000000,12.0000000000000000,-63.0000000000000000,11.0000000000000000,"5814"
-64.0000000000000000,11.0000000000000000,-63.0000000000000000,10.0000000000000000,"5815"
-64.0000000000000000,10.0000000000000000,-63.0000000000000000,9.0000000000000000,"5816"
-64.0000000000000000,9.0000000000000000,-63.0000000000000000,8.0000000000000000,"5817"
-64.0000000000000000,8.0000000000000000,-63.0000000000000000,7.0000000000000000,"5818"
-64.0000000000000000,7.0000000000000000,-63.0000000000000000,6.0000000000000000,"5819"
-64.0000000000000000,6.0000000000000000,-63.0000000000000000,5.0000000000000000,"5820"
-64.0000000000000000,5.0000000000000000,-63.0000000000000000,4.0000000000000000,"5821"
-64.0000000000000000,4.0000000000000000,-63.0000000000000000,3.0000000000000000,"5822"
-64.0000000000000000,3.0000000000000000,-63.0000000000000000,2.0000000000000000,"5823"
-64.0000000000000000,2.0000000000000000,-63.0000000000000000,1.0000000000000000,"5824"
-64.0000000000000000,1.0000000000000000,-63.0000000000000000,0.0000000000000000,"5825"
-64.0000000000000000,0.0000000000000000,-63.0000000000000000,-1.0000000000000000,"5826"
-64.0000000000000000,-1.0000000000000000,-63.0000000000000000,-2.0000000000000000,"5827"
-64.0000000000000000,-2.0000000000000000,-63.0000000000000000,-3.0000000000000000,"5828"
-64.0000000000000000,-3.0000000000000000,-63.0000000000000000,-4.0000000000000000,"5829"
-64.0000000000000000,-4.0000000000000000,-63.0000000000000000,-5.0000000000000000,"5830"
-64.0000000000000000,-5.0000000000000000,-63.0000000000000000,-6.0000000000000000,"5831"
-64.0000000000000000,-6.0000000000000000,-63.0000000000000000,-7.0000000000000000,"5832"
-64.0000000000000000,-7.0000000000000000,-63.0000000000000000,-8.0000000000000000,"5833"
-64.0000000000000000,-8.0000000000000000,-63.0000000000000000,-9.0000000000000000,"5834"
-64.0000000000000000,-9.0000000000000000,-63.0000000000000000,-10.0000000000000000,"5835"
-64.0000000000000000,-10.0000000000000000,-63.0000000000000000,-11.0000000000000000,"5836"
-64.0000000000000000,-11.0000000000000000,-63.0000000000000000,-12.0000000000000000,"5837"
-64.0000000000000000,-12.0000000000000000,-63.0000000000000000,-13.0000000000000000,"5838"
-64.0000000000000000,-13.0000000000000000,-63.0000000000000000,-14.0000000000000000,"5839"
-64.0000000000000000,-14.0000000000000000,-63.0000000000000000,-15.0000000000000000,"5840"
-64.0000000000000000,-15.0000000000000000,-63.0000000000000000,-16.0000000000000000,"5841"
-64.0000000000000000,-16.0000000000000000,-63.0000000000000000,-17.0000000000000000,"5842"
-64.0000000000000000,-17.0000000000000000,-63.0000000000000000,-18.0000000000000000,"5843"
-64.0000000000000000,-18.0000000000000000,-63.0000000000000000,-19.0000000000000000,"5844"
-64.0000000000000000,-19.0000000000000000,-63.0000000000000000,-20.0000000000000000,"5845"
-64.0000000000000000,-20.0000000000000000,-63.0000000000000000,-21.0000000000000000,"5846"
-64.0000000000000000,-21.0000000000000000,-63.0000000000000000,-22.0000000000000000,"5847"
-64.0000000000000000,-22.0000000000000000,-63.0000000000000000,-23.0000000000000000,"5848"
-64.0000000000000000,-23.0000000000000000,-63.0000000000000000,-24.0000000000000000,"5849"
-64.0000000000000000,-24.0000000000000000,-63.0000000000000000,-25.0000000000000000,"5850"
-63.0000000000000000,19.0000000000000000,-62.0000000000000000,18.0000000000000000,"5857"
-63.0000000000000000,18.0000000000000000,-62.0000000000000000,17.0000000000000000,"5858"
-63.0000000000000000,17.0000000000000000,-62.0000000000000000,16.0000000000000000,"5859"
-63.0000000000000000,11.0000000000000000,-62.0000000000000000,10.0000000000000000,"5865"
-63.0000000000000000,10.0000000000000000,-62.0000000000000000,9.0000000000000000,"5866"
-63.0000000000000000,9.0000000000000000,-62.0000000000000000,8.0000000000000000,"5867"
-63.0000000000000000,8.0000000000000000,-62.0000000000000000,7.0000000000000000,"5868"
-63.0000000000000000,7.0000000000000000,-62.0000000000000000,6.0000000000000000,"5869"
-63.0000000000000000,6.0000000000000000,-62.0000000000000000,5.0000000000000000,"5870"
-63.0000000000000000,5.0000000000000000,-62.0000000000000000,4.0000000000000000,"5871"
-63.0000000000000000,4.0000000000000000,-62.0000000000000000,3.0000000000000000,"5872"
-63.0000000000000000,3.0000000000000000,-62.0000000000000000,2.0000000000000000,"5873"
-63.0000000000000000,2.0000000000000000,-62.0000000000000000,1.0000000000000000,"5874"
-63.0000000000000000,1.0000000000000000,-62.0000000000000000,0.0000000000000000,"5875"
-63.0000000000000000,0.0000000000000000,-62.0000000000000000,-1.0000000000000000,"5876"
-63.0000000000000000,-1.0000000000000000,-62.0000000000000000,-2.0000000000000000,"5877"
-63.0000000000000000,-2.0000000000000000,-62.0000000000000000,-3.0000000000000000,"5878"
-63.0000000000000000,-3.0000000000000000,-62.0000000000000000,-4.0000000000000000,"5879"
-63.0000000000000000,-4.0000000000000000,-62.0000000000000000,-5.0000000000000000,"5880"
-63.0000000000000000,-5.0000000000000000,-62.0000000000000000,-6.0000000000000000,"5881"
-63.0000000000000000,-6.0000000000000000,-62.0000000000000000,-7.0000000000000000,"5882"
-63.0000000000000000,-7.0000000000000000,-62.0000000000000000,-8.0000000000000000,"5883"
-63.0000000000000000,-8.0000000000000000,-62.0000000000000000,-9.0000000000000000,"5884"
-63.0000000000000000,-9.0000000000000000,-62.0000000000000000,-10.0000000000000000,"5885"
-63.0000000000000000,-10.0000000000000000,-62.0000000000000000,-11.0000000000000000,"5886"
-63.0000000000000000,-11.0000000000000000,-62.0000000000000000,-12.0000000000000000,"5887"
-63.0000000000000000,-12.0000000000000000,-62.0000000000000000,-13.0000000000000000,"5888"
-63.0000000000000000,-13.0000000000000000,-62.0000000000000000,-14.0000000000000000,"5889"
-63.0000000000000000,-14.0000000000000000,-62.0000000000000000,-15.0000000000000000,"5890"
-63.0000000000000000,-15.0000000000000000,-62.0000000000000000,-16.0000000000000000,"5891"
-63.0000000000000000,-16.0000000000000000,-62.0000000000000000,-17.0000000000000000,"5892"
-63.0000000000000000,-17.0000000000000000,-62.0000000000000000,-18.0000000000000000,"5893"
-63.0000000000000000,-18.0000000000000000,-62.0000000000000000,-19.0000000000000000,"5894"
-63.0000000000000000,-19.0000000000000000,-62.0000000000000000,-20.0000000000000000,"5895"
-63.0000000000000000,-20.0000000000000000,-62.0000000000000000,-21.0000000000000000,"5896"
-63.0000000000000000,-21.0000000000000000,-62.0000000000000000,-22.0000000000000000,"5897"
-63.0000000000000000,-22.0000000000000000,-62.0000000000000000,-23.0000000000000000,"5898"
-63.0000000000000000,-23.0000000000000000,-62.0000000000000000,-24.0000000000000000,"5899"
-63.0000000000000000,-24.0000000000000000,-62.0000000000000000,-25.0000000000000000,"5900"
-62.0000000000000000,18.0000000000000000,-61.0000000000000000,17.0000000000000000,"5908"
-62.0000000000000000,17.0000000000000000,-61.0000000000000000,16.0000000000000000,"5909"
-62.0000000000000000,16.0000000000000000,-61.0000000000000000,15.0000000000000000,"5910"
-62.0000000000000000,15.0000000000000000,-61.0000000000000000,14.0000000000000000,"5911"
-62.0000000000000000,14.0000000000000000,-61.0000000000000000,13.0000000000000000,"5912"
-62.0000000000000000,13.0000000000000000,-61.0000000000000000,12.0000000000000000,"5913"
-62.0000000000000000,12.0000000000000000,-61.0000000000000000,11.0000000000000000,"5914"
-62.0000000000000000,11.0000000000000000,-61.0000000000000000,10.0000000000000000,"5915"
-62.0000000000000000,10.0000000000000000,-61.0000000000000000,9.0000000000000000,"5916"
-62.0000000000000000,9.0000000000000000,-61.0000000000000000,8.0000000000000000,"5917"
-62.0000000000000000,8.0000000000000000,-61.0000000000000000,7.0000000000000000,"5918"
-62.0000000000000000,7.0000000000000000,-61.0000000000000000,6.0000000000000000,"5919"
-62.0000000000000000,6.0000000000000000,-61.0000000000000000,5.0000000000000000,"5920"
-62.0000000000000000,5.0000000000000000,-61.0000000000000000,4.0000000000000000,"5921"
-62.0000000000000000,4.0000000000000000,-61.0000000000000000,3.0000000000000000,"5922"
-62.0000000000000000,3.0000000000000000,-61.0000000000000000,2.0000000000000000,"5923"
-62.0000000000000000,2.0000000000000000,-61.0000000000000000,1.0000000000000000,"5924"
-62.0000000000000000,1.0000000000000000,-61.0000000000000000,0.0000000000000000,"5925"
-62.0000000000000000,0.0000000000000000,-61.0000000000000000,-1.0000000000000000,"5926"
-62.0000000000000000,-1.0000000000000000,-61.0000000000000000,-2.0000000000000000,"5927"
-62.0000000000000000,-2.0000000000000000,-61.0000000000000000,-3.0000000000000000,"5928"
-62.0000000000000000,-3.0000000000000000,-61.0000000000000000,-4.0000000000000000,"5929"
-62.0000000000000000,-4.0000000000000000,-61.0000000000000000,-5.0000000000000000,"5930"
-62.0000000000000000,-5.0000000000000000,-61.0000000000000000,-6.0000000000000000,"5931"
-62.0000000000000000,-6.0000000000000000,-61.0000000000000000,-7.0000000000000000,"5932"
-62.0000000000000000,-7.0000000000000000,-61.0000000000000000,-8.0000000000000000,"5933"
-62.0000000000000000,-8.0000000000000000,-61.0000000000000000,-9.0000000000000000,"5934"
-62.0000000000000000,-9.0000000000000000,-61.0000000000000000,-10.0000000000000000,"5935"
-62.0000000000000000,-10.0000000000000000,-61.0000000000000000,-11.0000000000000000,"5936"
-62.0000000000000000,-11.0000000000000000,-61.0000000000000000,-12.0000000000000000,"5937"
-62.0000000000000000,-12.0000000000000000,-61.0000000000000000,-13.0000000000000000,"5938"
-62.0000000000000000,-13.0000000000000000,-61.0000000000000000,-14.0000000000000000,"5939"
-62.0000000000000000,-14.0000000000000000,-61.0000000000000000,-15.0000000000000000,"5940"
-62.0000000000000000,-15.0000000000000000,-61.0000000000000000,-16.0000000000000000,"5941"
-62.0000000000000000,-16.0000000000000000,-61.0000000000000000,-17.0000000000000000,"5942"
-62.0000000000000000,-17.0000000000000000,-61.0000000000000000,-18.0000000000000000,"5943"
-62.0000000000000000,-18.0000000000000000,-61.0000000000000000,-19.0000000000000000,"5944"
-62.0000000000000000,-19.0000000000000000,-61.0000000000000000,-20.0000000000000000,"5945"
-62.0000000000000000,-20.0000000000000000,-61.0000000000000000,-21.0000000000000000,"5946"
-62.0000000000000000,-21.0000000000000000,-61.0000000000000000,-22.0000000000000000,"5947"
-62.0000000000000000,-22.0000000000000000,-61.0000000000000000,-23.0000000000000000,"5948"
-62.0000000000000000,-23.0000000000000000,-61.0000000000000000,-24.0000000000000000,"5949"
-62.0000000000000000,-24.0000000000000000,-61.0000000000000000,-25.0000000000000000,"5950"
